  ra              dec             W(C18O)       AV               AV_sig          AV_n   N(C18O)           N(H2)              X(C18O)              W(N2H)         
  65.1633190402   26.8717777778   0.0645287     0.349194148639   1.52355094952   25.0   6.397375318E13    3.28242499721E20   1.94897836918E-7     -0.1581285     
  65.1633190402   26.8821944444   0.10094       0.151069143511   1.49778883646   28.0   1.00071916E14     1.420049949E20     7.04707014499E-7     -0.0021144     
  65.1633190402   26.8926111111   0.0301169     0.0302484332852  1.47209527056   25.0   2.985789466E13    2.84335272881E19   1.05009464206E-6     0.16290262     
  65.1633190402   26.9030277778   -0.10009      0.157343988602   1.46478025075   24.0   -9.9229226E13     1.47903349286E20   -6.70905875216E-7    0.2184075      
  65.1633190402   26.9134444444   -0.0152673    0.295835897442   1.45968646944   22.0   -1.513600122E13   2.78085743595E20   -5.44292599265E-8    -0.0918143     
  65.1633190402   26.9238611111   0.0170322     0.566205443871   1.47007630598   21.0   1.688572308E13    5.32233117238E20   3.17261788737E-8     -0.2566444     
  65.1633190402   26.9342777778   0.0428781     0.93736011152    1.4867420099    21.0   4.250934834E13    8.81118504829E20   4.82447572115E-8     0.0477139      
  65.1633190402   26.9446944444   0.13737       1.35272820774    1.50761281173   20.0   1.36188618E14     1.27156451527E21   1.0710319167E-7      0.08703414     
  65.1633190402   26.9551111111   0.28163       1.77161297601    1.52553896445   20.0   2.79207982E14     1.66531619745E21   1.67660641521E-7     -0.0369608     
  65.1633190402   26.9655277778   0.32331       2.16190343353    1.53261747819   17.0   3.20529534E14     2.03218922752E21   1.57726224339E-7     -0.0735193     
  65.1633190402   26.9759444444   0.45426       2.53500006187    1.52012733001   18.0   4.50353364E14     2.38290005816E21   1.88993811326E-7     -0.03766112    
  65.1633190402   26.9863611111   0.62209       3.02758045546    1.50354239588   18.0   6.16740026E14     2.84592562814E21   2.16709818381E-7     0.1489131      
  65.1633190402   26.9967777778   0.61046       3.84900024038    1.49056548175   19.0   6.05210044E14     3.61806022596E21   1.67274729054E-7     0.2263406      
  65.1633190402   27.0071944444   0.69388       4.82635491392    1.478861787     15.0   6.87912632E14     4.53677361909E21   1.51630363284E-7     0.14563311     
  65.1633190402   27.0176111111   1.1174        5.97684062346    1.49020487349   13.0   1.10779036E15     5.61823018605E21   1.97177816379E-7     0.1836097      
  65.1633190402   27.0280277778   1.6299        7.24739024167    1.51804147873   13.0   1.61588286E15     6.81254682717E21   2.37192183921E-7     0.3478791      
  65.1633190402   27.0384444444   1.7862        8.4056287466     1.54948125198   11.0   1.77083868E15     7.9012910218E21    2.24120169111E-7     0.2841129      
  65.1633190402   27.0488611111   1.4411        8.47215382645    1.57457057412   10.0   1.42870654E15     7.96382459687E21   1.79399548875E-7     0.1793846      
  65.1633190402   27.0592777778   1.073         7.68037794525    1.54317301355   12.0   1.0637722E15      7.21955526853E21   1.47345945897E-7     0.1572239      
  65.1633190402   27.0696944444   0.92172       6.55700705653    1.48523060164   15.0   9.13793208E14     6.16358663314E21   1.48256731411E-7     0.0772435      
  65.1633190402   27.0801111111   0.93439       6.03516468287    1.44600071094   16.0   9.26354246E14     5.6730548019E21    1.63290198729E-7     0.098748       
  65.1633190402   27.0905277778   0.9591        6.10561685734    1.4543890755    20.0   9.5085174E14      5.7392798459E21    1.65674399146E-7     0.09094503     
  65.1633190402   27.1009444444   1.0318        6.11055844785    1.46639575472   20.0   1.02292652E15     5.74392494098E21   1.78088420464E-7     -0.02794183    
  65.1633190402   27.1113611111   1.07          5.91907647628    1.49315862299   24.0   1.060798E15       5.5639318877E21    1.90656180092E-7     0.0587099      
  65.1633190402   27.1217777778   0.88609       5.67033059794    1.52187354165   26.0   8.78469626E14     5.33011076206E21   1.64812639965E-7     0.0952866      
  65.1633190402   27.1321944444   0.85601       5.23406890457    1.54175928323   29.0   8.48648314E14     4.92002477029E21   1.72488626302E-7     0.0738419      
  65.1633190402   27.1426111111   0.82657       4.54782220627    1.55103198441   30.0   8.19461498E14     4.27495287389E21   1.9168901323E-7      0.203691495    
  65.1633190402   27.1530277778   0.65658       3.88546629882    1.55229017303   27.0   6.50933412E14     3.65233832089E21   1.78223744574E-7     0.11047665     
  65.1633190402   27.1634444444   0.90639       3.23342118525    1.54035278513   28.0   8.98595046E14     3.03941591414E21   2.95647279407E-7     0.0597793      
  65.1633190402   27.1738611111   0.57079       2.53842872834    1.53059790033   26.0   5.65881206E14     2.38612300464E21   2.37155085844E-7     -0.101192      
  65.1633190402   27.1842777778   0.4211        2.13221961065    1.5337548009    31.0   4.1747854E14      2.00428643401E21   2.08292853215E-7     -0.0796778     
  65.1633190402   27.1946944444   0.0559985     1.85748759745    1.53855973923   26.0   5.55169129E13     1.74603834161E21   3.17959300074E-8     -0.08785426    
  65.1633190402   27.2051111111   -0.14784      1.86235449771    1.5422593794    26.0   -1.46568576E14    1.75061322785E21   -8.37241337312E-8    -0.1317502     
  65.1633190402   27.2155277778   0.0203098     1.98648507924    1.54683728442   22.0   2.013513572E13    1.86729597448E21   1.07830445709E-8     -0.2868087     
  65.1633190402   27.2259444444   -0.0655468    2.09967550756    1.54670106637   21.0   -6.498309752E13   1.97369497711E21   -3.29245898043E-8    -0.2630546     
  65.1633190402   27.2363611111   -0.29591      2.1376774932     1.53957443429   20.0   -2.93365174E14    2.00941684361E21   -1.45995180111E-7    -0.36698       
  65.1633190402   27.2467777778   -0.36019      2.04144608915    1.52391470829   20.0   -3.57092366E14    1.9189593238E21    -1.86086469667E-7    -0.1440203     
  65.1633190402   27.2571944444   -0.30765      1.91392491902    1.49947541445   21.0   -3.0500421E14     1.79908942388E21   -1.69532545715E-7    -0.0580329     
  65.1633190402   27.2676111111   0.0013548     1.82538190685    1.47205246849   17.0   1.34314872E12     1.71585899244E21   7.82785022497E-10    0.006353       
  65.1633190402   27.2780277778   -0.22612      1.87324079557    1.46319872332   20.0   -2.24175368E14    1.76084634783E21   -1.27311146867E-7    -0.1281652     
  65.1633190402   27.2884444444   -0.23243      1.88094206201    1.45848260349   19.0   -2.30431102E14    1.76808553829E21   -1.3032802826E-7     -0.0590387     
  65.1750756364   26.8613611111   0.0799371     0.703328161033   1.53270126676   32.0   7.924964094E13    6.61128471371E20   1.19870258765E-7     -0.20374396    
  65.1750756364   26.8717777778   0.0757932     0.44945163318    1.51130582479   31.0   7.514137848E13    4.22484535189E20   1.77855926599E-7     -0.21050231    
  65.1750756364   26.8821944444   0.0778989     0.283783350614   1.48914676489   34.0   7.722896946E13    2.66756349577E20   2.89511269675E-7     -0.0637241     
  65.1750756364   26.8926111111   0.0261801     0.204633537834   1.46949967836   30.0   2.595495114E13    1.92355525564E20   1.3493218385E-7      0.1919093      
  65.1750756364   26.9030277778   -0.0505038    0.316520400007   1.46617961878   29.0   -5.006946732E13   2.97529176007E20   -1.68284226751E-7    0.1844788      
  65.1750756364   26.9134444444   -0.0101878    0.44469183247    1.46559206019   26.0   -1.010018492E13   4.18010322522E20   -2.41625251239E-8    -0.07207215    
  65.1750756364   26.9238611111   0.0523591     0.684646797511   1.48072831547   26.0   5.190881174E13    6.4356798966E20    8.06578521213E-8     -0.09667209    
  65.1750756364   26.9342777778   0.0974511     1.03592085772    1.5041342333    26.0   9.661302054E13    9.73765606257E20   9.9215889244E-8      0.1038766      
  65.1750756364   26.9446944444   0.13441       1.3863497853     1.52828535166   20.0   1.33254074E14     1.30316879818E21   1.02253886208E-7     0.14788005     
  65.1750756364   26.9551111111   0.23614       1.73011261188    1.54213493247   20.0   2.34109196E14     1.62630585517E21   1.43951517641E-7     -0.00315865    
  65.1750756364   26.9655277778   0.25453       1.97792366535    1.53781316906   16.0   2.52341042E14     1.85924824543E21   1.35722081557E-7     -0.0283883     
  65.1750756364   26.9759444444   0.34283       2.32038503561    1.5155969113    18.0   3.39881662E14     2.18116193347E21   1.55825964493E-7     0.0531457      
  65.1750756364   26.9863611111   0.49749       2.84135882361    1.49129091035   17.0   4.93211586E14     2.67087729419E21   1.84662764954E-7     0.277078       
  65.1750756364   26.9967777778   0.62526       3.98083859614    1.48145858718   18.0   6.19882764E14     3.74198828037E21   1.65655987554E-7     0.3077402      
  65.1750756364   27.0071944444   0.8088        5.2395567014     1.47546553097   15.0   8.0184432E14      4.92518329932E21   1.62804970144E-7     0.2428886      
  65.1750756364   27.0176111111   1.2025        6.63824013123    1.49655253684   12.0   1.1921585E15      6.23994572336E21   1.91052703477E-7     0.2998324      
  65.1750756364   27.0280277778   1.7321        8.02685099445    1.53485998841   13.0   1.71720394E15     7.54523993478E21   2.27587718196E-7     0.460201       
  65.1750756364   27.0384444444   1.9224        9.26715783973    1.57513187259   11.0   1.90586736E15     8.71112836934E21   2.18785360426E-7     0.4629809      
  65.1750756364   27.0488611111   1.622         9.67146855336    1.61611668213   11.0   1.6080508E15      9.09118044016E21   1.76880308403E-7     0.2825969      
  65.1750756364   27.0592777778   1.2922        8.85058528828    1.57287535892   11.0   1.28108708E15     8.31955017098E21   1.53985137859E-7     0.182274412    
  65.1750756364   27.0696944444   1.1321        7.49558762031    1.4977238131    13.0   1.12236394E15     7.04585236309E21   1.59294274441E-7     0.1675927      
  65.1750756364   27.0801111111   1.1546        6.79502394082    1.44582826109   14.0   1.14467044E15     6.38732250437E21   1.79209745432E-7     0.0287736      
  65.1750756364   27.0905277778   1.2507        6.73514158719    1.45058189336   18.0   1.23994398E15     6.33103309196E21   1.95851760998E-7     -0.01573196    
  65.1750756364   27.1009444444   1.3417        6.65318901181    1.46297881553   18.0   1.33016138E15     6.2539976711E21    2.12689778595E-7     -0.0393268     
  65.1750756364   27.1113611111   1.2865        6.34007726667    1.49140680936   22.0   1.2754361E15      5.95967263067E21   2.14011100784E-7     0.0672431      
  65.1750756364   27.1217777778   0.99745       5.93483541412    1.5247291136    24.0   9.8887193E14      5.57874528927E21   1.7725704952E-7      0.2291128      
  65.1750756364   27.1321944444   0.93092       5.33208744565    1.5475952746    27.0   9.22914088E14     5.01216219891E21   1.84134920494E-7     0.1065952      
  65.1750756364   27.1426111111   0.98184       4.44337590637    1.56113909146   28.0   9.73396176E14     4.17677335199E21   2.33049795612E-7     0.0375733      
  65.1750756364   27.1530277778   0.63218       3.60938569516    1.56529847169   26.0   6.26743252E14     3.39282255345E21   1.84726210147E-7     0.1390073      
  65.1750756364   27.1634444444   0.70957       2.82425769102    1.55478489405   28.0   7.03467698E14     2.65480222956E21   2.64979323193E-7     0.133682432    
  65.1750756364   27.1738611111   0.58858       2.09090540618    1.54854721877   26.0   5.83518212E14     1.96545108181E21   2.96887680086E-7     0.00491965     
  65.1750756364   27.1842777778   0.42827       1.68987806487    1.55294547912   30.0   4.24586878E14     1.58848538098E21   2.67290390635E-7     -0.1139367     
  65.1750756364   27.1946944444   -0.15374      1.46662433887    1.5572447417    24.0   -1.52417836E14    1.37862687853E21   -1.10557713891E-7    -0.2071287     
  65.1750756364   27.2051111111   -0.23975      1.45726979025    1.55722686987   24.0   -2.3768815E14     1.36983360283E21   -1.73516074878E-7    -0.180303      
  65.1750756364   27.2155277778   0.10451       1.58519123139    1.55917582979   21.0   1.03611214E14     1.49007975751E21   6.95340054639E-8     -0.3023697     
  65.1750756364   27.2259444444   0.057815      1.7375386907     1.55570128363   19.0   5.7317791E13      1.63328636925E21   3.50935341646E-8     -0.3058261     
  65.1750756364   27.2363611111   -0.35276      1.83886319167    1.54338837379   19.0   -3.49726264E14    1.72853140017E21   -2.02325664414E-7    -0.3169902     
  65.1750756364   27.2467777778   -0.39095      1.83729878774    1.52763056713   20.0   -3.8758783E14     1.72706086048E21   -2.24420481565E-7    -0.1445304     
  65.1750756364   27.2571944444   -0.0190245    1.79504726686    1.50141322903   21.0   -1.88608893E13    1.68734443085E21   -1.11778537655E-8    -0.1530046     
  65.1750756364   27.2676111111   -0.12513      1.76506338938    1.47510579425   18.0   -1.24053882E14    1.65915958602E21   -7.47691078335E-8    -0.25535       
  65.1750756364   27.2780277778   -0.38549      1.80628079542    1.46761627771   21.0   -3.82174786E14    1.6979039477E21    -2.25086222645E-7    -0.0945293     
  65.1750756364   27.2884444444   -0.48124      1.82194162651    1.4656202255    20.0   -4.77101336E14    1.71262512892E21   -2.78578965089E-7    0.0591802      
  65.1868322327   26.8613611111   8.26218E-4    0.741364883785   1.51407772928   32.0   8.191125252E11    6.96882990758E20   1.17539463018E-9     -0.148006      
  65.1868322327   26.8717777778   -0.0191627    0.506873699554   1.49578391599   31.0   -1.899790078E13   4.7646127758E20    -3.98729165914E-8    -0.0767201     
  65.1868322327   26.8821944444   -0.0393829    0.372606599204   1.47912614034   33.0   -3.904420706E13   3.50250203252E20   -1.11475187444E-7    0.0598078      
  65.1868322327   26.8926111111   -0.0448111    0.348108562559   1.46923205959   29.0   -4.442572454E13   3.27222048806E20   -1.35766292957E-7    0.2038361      
